"STUDENT_ID","CLASS","TERM","STATUS","TYPE","PAID_DATE","MONTH","COMMENTS","BOOK","ACTIVITY","TERM_FEES","ADMISSION","TRANSPORT","DAYCARE","ART","DANCE","SNACKS","LUNCH","BF","ADHOC","OTHERS","TOTAL","ID","UNIFORM","SENTMAIL"
31,"DayCare","",1,"NETBANKING","06/02/15 ","FEB","687354677A1 Vinaya AC",0,0,0,0,600,3000,0,0,250,0,0,0,0,3850,592,0,1
35,"DayCare","",1,"NETBANKING","06/02/15 ","FEB","690930753A1 Vinaya AC",0,0,0,0,0,3900,0,0,0,250,0,0,0,4150,593,0,1
15,"DayCare","",1,"NETBANKING","08/02/15","FEB","503908705785 Vinaya AC",0,0,0,0,600,2400,0,700,250,0,0,0,0,3950,594,0,1
9,"DayCare","",1,"CASH","02/02/15","FEB"," Total Rs.7100/-",0,0,0,0,0,5400,0,0,0,0,0,0,0,5400,595,0,0
10,"DayCare","",1,"CASH","02/02/15","FEB"," Total Rs.7100/-",0,0,0,0,0,1200,0,700,250,0,0,0,0,2150,596,0,0
27,"DayCare","",1,"CASH","09/02/15","FEB","  ",0,0,0,0,0,1800,700,700,250,0,0,0,0,3450,597,0,1
180,"DayCare","",1,"CASH","03/02/15","FEB","  ",0,0,0,0,0,3000,0,0,0,0,0,0,0,3000,598,0,1
21,"DayCare","",1,"NETBANKING","01/02/15","FEB","649694080A1  Vinaya AC  ",0,0,0,0,0,2700,0,0,0,0,0,0,0,2700,599,0,1
66,"DayCare","",1,"NETBANKING","11/03/15","MAR"," Mail sent manually. KM AC 911065199A1 ",0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,600,0,0
56,"DayCare","",1,"NETBANKING","02/02/15","FEB","660387379A1 KM AC  A/C 06341050013970   ",0,0,0,0,0,1800,0,700,250,0,0,0,0,2750,601,0,1
16,"DayCare","",1,"CHEQUE","02/02/15","FEB"," 464876  ",0,0,0,0,0,3900,0,700,250,0,0,0,0,4850,602,0,1
32,"DayCare","",1,"NETBANKING","29/03/15","MAR"," Mail sent manually on 02/03/15, ref 04851140197349 ",0,0,0,0,400,1800,0,0,0,0,0,2200,0,4400,603,0,1
60,"DayCare","",1,"CASH","05/03/15","MAR","Paid Rs.6000/-",0,0,0,0,800,1800,0,0,0,0,0,3500,0,6100,604,0,1
30,"DayCare","",1,"NETBANKING","08/02/15","FEB","679690351A1 Vinaya KM",0,0,0,0,0,3600,0,0,0,250,0,0,0,3850,605,0,1
54,"DayCare","",1,"NETBANKING","02/02/15","FEB","CITIN15510379183 Vinaya AC  ",0,0,0,0,500,2100,0,700,250,250,0,0,0,3800,606,0,1
61,"DayCare","",1,"NETBANKING","02/03/15","FEB","Vinaya AC 839402707A1   ",0,0,0,0,1250,4500,0,0,0,0,0,0,0,5750,607,0,1
42,"DayCare","",1,"CASH","02/02/15","FEB","  ",0,0,0,0,0,3000,0,0,250,0,0,0,0,3250,608,0,1
186,"DayCare","",1,"CASH","04/02/15","FEB","  ",0,0,0,0,500,3000,0,0,0,0,0,0,0,3500,609,0,1
58,"DayCare","",1,"CHEQUE","02/02/15","FEB"," 783866  ",0,0,0,0,500,2400,0,700,250,250,0,0,0,4100,610,0,1
26,"DayCare","",1,"NETBANKING","10/02/15","FEB","713599327A1 Vinaya AC Rs.400 additional for Costume.",0,0,0,0,1200,3000,0,700,250,250,0,400,0,5800,611,0,1
59,"DayCare","",1,"CHEQUE","04/02/15","FEB"," CHq: 010256 KM AC  ",0,0,0,0,500,2400,0,0,250,250,0,0,0,3400,612,0,1
62,"DayCare","",1,"CASH","03/02/15","FEB","  ",0,0,0,0,500,3600,0,0,0,0,0,0,0,4100,613,0,1
179,"DayCare","",1,"CASH","10/02/15","FEB","  ",0,0,0,0,0,4500,0,0,0,0,0,0,0,4500,614,0,1
17,"DayCare","",1,"NETBANKING","02/02/15","FEB"," Vinaya AC AXIR150348125168 ",0,0,0,0,0,3900,0,700,250,0,0,0,0,4850,615,0,1
43,"DayCare","",1,"NETBANKING","13/02/15","FEB","737293148A1 Vinaya AC  ",0,0,0,0,600,800,0,0,250,250,0,0,0,1900,616,0,1
41,"DayCare","",1,"CASH","02/02/15","FEB","Paid Rs.2700/- balance Rs.50",0,0,0,0,0,2400,0,0,250,0,0,0,0,2650,617,0,1
48,"DayCare","",0,"","","JAN"," ",0,0,0,0,0,1800,700,0,0,0,0,0,0,2500,618,0,1
184,"DayCare","",1,"NETBANKING","04/02/15","FEB","KM AC NB20501502044552 ",0,0,0,0,600,1800,700,0,250,0,0,0,0,3350,620,0,1
37,"DayCare","",1,"NETBANKING","01/02/15","FEB","KM 649305631A1",0,0,0,0,400,3900,0,0,0,250,0,400,0,4950,621,0,1
8,"DayCare","",1,"NETBANKING","31/03/15","MAR"," Only paid for FEB DANCE Class.Pending Rs.400",0,0,0,0,0,2100,0,700,0,0,0,700,0,3500,622,0,1
25,"DayCare","",1,"NETBANKING","02/02/15","FEB","CITIN15510470209 Vinaya AC",0,0,0,0,0,3300,0,700,0,0,0,0,0,4000,623,0,1
11,"DayCare","",1,"NETBANKING","01/02/15","FEB","715400656 Vinaya AC  ",0,0,0,0,400,600,0,0,0,0,0,0,0,1000,624,0,1
18,"DayCare","",1,"NETBANKING","05/02/15","FEB","CITIN15511637335 Vinaya AC",0,0,0,0,400,2100,700,0,250,0,0,0,0,3450,625,0,1
55,"DayCare","",1,"NETBANKING","10/02/15","FEB","VIJBH15041083821",0,0,0,0,0,5400,0,0,0,0,0,0,0,5400,626,0,1
38,"DayCare","",1,"NETBANKING","10/02/15","FEB","Vinaya AC 712328835A1    ",0,0,0,0,600,1500,0,0,0,0,0,3000,0,5100,627,0,0
33,"DayCare","",1,"NET BANKING","17/02/15","FEB","755845468A1 Vinaya AC  ",0,0,0,0,600,1500,0,0,0,250,0,500,0,2850,628,0,0
197,"DayCare","",1,"NETBANKING","27/02/15","FEB","Vinaya AC 728168171 ",0,0,0,0,0,3000,0,0,0,0,0,3000,0,6000,629,0,0
193,"DayCare","",1,"CASH","09/12/15","FEB","  ",0,0,0,0,0,1200,0,0,0,0,0,0,0,1200,630,0,0
203,"DayCare","",0,"","","MAR","Check his fees  ",0,0,0,0,1000,6000,0,0,0,0,0,1500,0,8500,631,0,0
204,"DayCare","",1,"CASH","09/03/15","MAR"," Pending FEB  ",0,0,0,0,0,1500,0,0,0,0,0,1500,0,3000,632,0,1
206,"DayCare","",1,"NETBANKING","13/02/15","FEB","Ref- 504411784251 KM AC Mail sent manually on 09/02/15",0,0,0,0,300,1800,0,0,0,0,0,900,0,3000,633,0,0
208,"DayCare","",1,"CHEQUE","07/02/15","FEB"," NO-000040 amt2400",0,0,0,0,600,1800,0,0,0,0,0,0,0,2400,634,0,0
207,"DayCare","",1,"NETBANKING","10/02/15","FEB","Manual mail sent on 09/02. KM AC ref 720752116    ",0,0,0,0,600,1500,0,0,0,0,0,1050,0,3150,635,0,0
209,"DayCare","",1,"CHEQUE","07/02/15","FEB"," No -000006 dated 07/02/15",0,0,0,0,800,1200,0,0,0,0,0,0,0,2000,636,0,0
34,"DayCare","",1,"CASH","28/02/15","FEB","  ",0,0,0,0,0,1200,0,0,0,0,0,0,0,1200,637,0,0
6,"DayCare","",1,"CASH","12/02/15","FEB"," ",0,0,0,0,0,1000,0,700,0,0,0,0,0,1700,638,0,0
210,"PG","3",1,"NETBANKING","16/02/15","","KM AC 751723893A1 ",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,639,0,0
21,"DayCare","",1,"NETBANKING","01/03/15","MAR","Vinaya AC 834043683A1 ",0,0,0,0,0,2700,0,0,0,0,0,0,0,2700,640,0,0
11,"DayCare","",1,"CASH","02/03/15","MAR"," Abacus Rs.500",0,0,0,0,400,600,0,0,0,0,0,500,0,1500,641,0,0
27,"DayCare","",1,"CASH","02/03/15","MAR"," ",0,0,0,0,0,1800,700,700,250,0,0,0,0,3450,642,0,0
65,"DayCare","",1,"CASH","02/03/15","MAR"," ",0,0,0,0,0,1200,0,0,0,0,0,0,0,1200,643,0,0
180,"DayCare","",1,"CASH","02/03/15","MAR"," ",0,0,0,0,0,3000,0,0,0,0,0,0,0,3000,644,0,0
40,"DayCare","",1,"NETBANKING","04/03/15","MAR","KM AC CITIN15520630694   ",0,0,0,0,400,1200,0,0,0,250,250,0,0,2100,645,0,1
177,"DayCare","",1,"CHEQUE","11/03/15","MAR"," 331042 KM",0,0,0,0,0,2400,0,0,0,0,0,0,0,2400,646,0,1
175,"DayCare","",1,"NETBANKING","16/03/15","MAR"," KM AC 737734524   ",0,0,0,0,400,3000,0,700,250,250,0,0,0,4600,647,0,1
195,"DayCare","",1,"CASH","10/03/15","MAR"," Mail sent manually on 09/03",0,0,0,0,0,4200,0,0,0,0,0,2000,0,6200,648,0,0
7,"DayCare","",1,"NETBANKING","17/03/15","MAR","Vinaya AC 738054511    ",0,0,0,0,0,5200,0,0,100,0,0,0,0,5300,649,0,0
22,"DayCare","",1,"CASH","05/05/15 ","MAY","   ",0,0,0,0,0,2400,0,700,0,0,0,0,0,3100,650,0,1
191,"DayCare","",1,"NETBANKING","03/03/15","MAR","KM AC 506217686419   ",0,0,0,0,500,2100,0,0,250,250,0,0,0,3100,651,0,1
31,"DayCare","",1,"NETBANKING","04/03/15","MAR","Vinaya AC 857746477A1",0,0,0,0,600,3000,0,0,250,0,0,0,0,3850,652,0,1
35,"DayCare","",1,"NETBANKING","11/03/15","MAR","905792574A1 Vinaya AC",0,0,0,0,0,3900,0,0,0,250,0,0,0,4150,653,0,1
15,"DayCare","",1,"NETBANKING","03/03/15","MAR","506214109625 Vinaya AC  ",0,0,0,0,600,2400,0,700,250,0,0,0,0,3950,654,0,1
208,"DayCare","",1,"CASH","09/03/15","MAR","  ",0,0,0,0,600,1800,0,0,0,0,0,0,0,2400,655,0,0
56,"DayCare","",1,"NETBANKING","03/03/15","MAR","852351764A1 KM AC  ",0,0,0,0,0,1800,0,700,250,0,0,0,0,2750,656,0,1
16,"DayCare","",1,"NETBANKING","12/05/15","MAY","KM AC 337239864A1    ",0,0,0,0,0,3900,0,0,250,0,0,2500,0,6650,657,0,1
30,"DayCare","",1,"NETBANKING","11/03/15","MAR","906350179A1  Vinaya AC",0,0,0,0,0,3600,0,0,0,0,0,0,0,3600,658,0,1
54,"DayCare","",1,"NETBANKING","03/03/15","MAR","Vinaya AC CITIN15519952141   ",0,0,0,0,500,2100,0,700,250,250,0,0,0,3800,659,0,1
61,"DayCare","",1,"NETBANKING","10/03/15","MAR"," Mail sent manually. VInaya AC 900990425A1 ",0,0,0,0,1250,1800,0,0,0,0,0,0,0,3050,660,0,0
42,"DayCare","",1,"CASH","05/03/15","MAR","  ",0,0,0,0,0,3000,0,0,250,0,0,0,0,3250,661,0,1
6,"DayCare","",1,"NETBANKING","17/03/15","MAR","Vinaya AC 738054511   ",0,0,0,0,0,1000,0,700,0,0,0,0,0,1700,662,0,0
186,"DayCare","",1,"CASH","05/03/15","MAR","  ",0,0,0,0,500,3000,0,0,0,0,0,0,0,3500,663,0,1
184,"DayCare","",1,"NETBANKING","03/03/15","MAR","KM AC NB20501503032018    ",0,0,0,0,600,5100,700,0,250,0,0,0,0,6650,664,0,1
63,"DayCare","",1,"CHEQUE","04/03/15","MAR"," Total Fees: Rs.12,850/- Cheque- 530281",0,0,0,0,600,5100,700,500,250,0,0,0,0,7150,665,0,0
64,"DayCare","",1,"CHEQUE","04/03/15","MAR","  Total Fees: Rs.12,850/- Chq: 530281",0,0,0,0,600,5100,0,0,0,0,0,0,0,5700,666,0,0
59,"DayCare","",1,"CHEQUE","03/03/15","MAR"," CHq:607731 KM AC ",0,0,0,0,500,2400,0,0,250,250,0,0,0,3400,667,0,0
58,"DayCare","",1,"CHEQUE","10/03/15","MAR"," 783874  ",0,0,0,0,500,2400,0,700,250,250,0,0,0,4100,668,0,1
26,"DayCare","",1,"NETBANKING","18/03/15","MAR","Vinaya AC 950576714A1  ",0,0,0,0,1200,3000,0,700,250,250,0,0,0,5400,669,0,1
49,"DayCare","",1,"NETBANKING","04/03/15","MAR","SBIN715063378463 VInaya AC",0,0,0,0,0,2400,0,700,250,250,0,0,0,3600,670,0,1
53,"DayCare","",1,"CHEQUE","10/03/15","MAR","  Pending FEB 2014 CHq 000010",0,0,0,0,400,2100,0,0,250,250,0,3000,0,6000,671,0,1
38,"DayCare","",1,"NETBANKING","27/03/15","MAR","Vinaya AC 4612716A1",0,0,0,0,600,1500,0,0,0,0,0,0,0,2100,672,0,1
179,"DayCare","",1,"CASH","04/03/15","MAR","  ",0,0,0,0,0,4500,0,0,0,0,0,0,0,4500,673,0,1
17,"DayCare","",1,"NETBANKING","04/03/15","MAR","Vinaya AC AXIR150632008079 ",0,0,0,0,0,3900,0,700,250,0,0,0,0,4850,674,0,1
55,"DayCare","",1,"NETBANKING","05/03/15","MAR","Vinaya AC VIJBH15064046950  ",0,0,0,0,0,5400,0,0,0,0,0,0,0,5400,675,0,1
34,"DayCare","",1,"CASH","06/03/15","MAR","  ",0,0,0,0,0,1200,0,0,0,0,0,0,0,1200,676,0,1
41,"DayCare","",1,"CASH","05/03/15","MAR","Paid Rs.2700/- paid back Rs.100/- balance",0,0,0,0,0,2400,0,0,250,0,0,0,0,2650,677,0,1
207,"DayCare","",1,"NETBANKING","04/03/15","MAR","KM AC 731426596 ",0,0,0,0,600,1500,0,0,0,0,0,0,0,2100,678,0,1
46,"DayCare","",1,"CASH","05/03/15","MAR","   ",0,0,0,0,0,2400,0,0,250,250,0,0,0,2900,679,0,1
33,"DayCare","",1,"NETBANKING","25/06/15","JUN","Vinaya AC 618703117A1",0,0,0,0,600,1500,0,0,0,250,0,4050,0,6400,680,0,0
37,"DayCare","",1,"NETBANKING","16/03/15","MAR"," KM 934630985A1 Amount traferred Rs.4950",0,0,0,0,400,3900,0,0,0,250,0,0,0,4550,681,0,1
25,"DayCare","",1,"NETBANKING","12/03/15","MAR","CITIN15522811004 Vinaya AC",0,0,0,0,0,3300,0,0,0,0,0,0,0,3300,682,0,1
28,"DayCare","",1,"NETBANKING","17/03/15","MAR","  Mail Sent Manually Vinaya AC CITIN15523943460 ",0,0,0,0,400,1200,700,0,250,0,0,250,0,2800,683,0,0
18,"DayCare","",1,"NETBANKING","05/03/15","MAR","CITIN15520626868 VInaya AC  ",0,0,0,0,400,2100,700,0,250,0,0,0,0,3450,684,0,1
209,"DayCare","",1,"CASH","04/03/15","MAR"," ",0,0,0,0,800,1200,0,0,0,0,0,0,0,2000,685,0,0
193,"DayCare","",1,"CASH","09/03/15","MAR"," ",0,0,0,0,0,1200,0,0,0,0,0,0,0,1200,686,0,0
211,"DayCare","",1,"NETBANKING","11/03/15","MAR"," 735483872 KM AC",0,0,0,0,0,5350,0,0,0,0,0,0,0,5350,687,0,0
45,"DayCare","",1,"NETBANKING","19/03/15","MAR"," Mail Sent manually on 18/03. Vinaya AC 739090724",0,0,0,0,4200,600,0,0,250,250,250,1200,0,6750,688,0,0
20,"DayCare","",1,"CASH","14/04/15","APR","Mail Sent manually on 13/04",0,0,0,0,600,1200,0,0,250,0,0,3910,0,5960,689,0,0
21,"DayCare","",1,"NETBANKING","05/04/15","APR","Vinaya AC 76470066A1 ",0,0,0,0,0,4500,0,0,0,0,0,0,0,4500,690,0,0
17,"DayCare","",1,"NETBANKING","06/04/15","APR","Vinaya AC AXIR150966065702 ",0,0,0,0,0,3900,0,2500,250,0,0,0,0,6650,691,0,0
211,"DayCare","",0,"NETBANKING","06/04/15","APR","747948861 KM AC  ",0,0,0,0,0,6750,0,0,0,0,0,0,0,6750,692,0,0
40,"DayCare","",1,"NETBANKING","06/04/15","APR","KM AC 509612757126   ",0,0,0,0,400,1200,0,0,0,250,250,2500,0,4600,693,0,0
177,"DayCare","",1,"CHEQUE","06/04/15","APR"," Rs.2400 day care 331051 KM AC",0,0,0,0,0,2400,0,0,0,0,0,2500,0,4900,694,0,0
175,"DayCare","",1,"NETBANKING","27/04/15","APR","KM AC 758136806   ",0,0,0,0,400,3000,0,0,0,250,0,0,0,3650,695,0,1
195,"DayCare","",1,"CASH","06/04/15","APR","  ",0,0,0,0,0,4200,0,0,0,0,0,0,0,4200,696,0,1
90,"DayCare","",1,"CASH","21/04/15","APR"," Ad Hoc 2900 Neha SC Apr ",0,0,0,0,0,3750,0,0,0,0,0,2900,0,6650,697,0,1
35,"DayCare","",1,"NETBANKING","10/04/15","APR","122602442A1 Vinaya KM",0,0,0,0,0,3900,0,0,0,250,0,2500,0,6650,698,0,0
32,"DayCare","",1,"NETBANKING","15/06/15","JUN","Vinaya AC ref 561069482A1    Mail Sent Manually April month pending",0,0,0,0,400,900,2200,3800,0,0,0,2500,0,9800,699,0,0
30,"DayCare","",1,"NETBANKING","08/04/15","APR","104964663A1 Vinaya AC  ",0,0,0,0,0,3600,0,0,0,0,0,2500,0,6100,700,0,0
60,"DayCare","",0,"","","OCT","   Mail sent Manually",0,0,0,0,800,2700,0,0,0,0,0,2625,0,6125,701,0,0
54,"DayCare","",1,"N","10/04/15","APR","CITIN15532398761 Vinaya AC  ",0,0,0,0,1000,0,0,0,0,0,0,2500,0,3500,702,0,0
42,"DayCare","",1,"CASH","07/04/15","APR","  ",0,0,0,0,0,3000,0,0,250,0,0,2500,0,5750,703,0,0
186,"DayCare","",1,"NETBANKING","31/03/15","APR"," KM AC 32170910A1  ",0,0,0,0,500,3000,0,0,0,0,0,0,0,3500,704,0,0
184,"DayCare","",1,"NETBANKING","06/04/15","APR","KM AC NB20501504069342 ",0,0,0,0,600,3600,0,0,250,0,0,2500,0,6950,705,0,0
208,"DayCare","",1,"CASH","06/04/15","APR"," ",0,0,0,0,600,1800,0,0,0,0,0,0,0,2400,706,0,0
179,"DayCare","",1,"CASH","06/04/15","APR"," ",0,0,0,0,0,4500,0,0,0,0,0,0,0,4500,707,0,0
18,"DayCare","",1,"NETBANKING","08/04/15","APR","CITIN15531645166 Vinaya AC  ",0,0,0,0,400,3300,0,0,250,0,0,0,0,3950,708,0,0
31,"DayCare","",1,"NETBANKING","13/04/15","APR","Vinaya AC ref- 136342126A1",0,0,0,0,0,6400,0,0,0,6350,7350,0,0,20100,709,0,0
62,"DayCare","",1,"CASH","07/04/15","APR","   ",0,0,0,0,500,3600,0,0,0,0,0,0,0,4100,710,0,0
215,"NURSERY","0",1,"CASH","07/04/15","","adjustment to be done for uniform. ",1000,3000,0,0,0,0,0,0,0,0,0,0,0,5500,711,1500,0
61,"DayCare","",1,"NETBANKING","15/04/15","APR"," Tisha Vinaya AC 147108179A1 ",0,0,0,0,2500,0,0,0,0,0,0,5000,0,7500,712,0,0
6,"DayCare","",1,"NETBANKING","14/04/15","APR","  ",0,0,0,0,0,0,0,0,0,0,0,1400,0,1400,713,0,0
7,"DayCare","",1,"NETBANKING","14/04/15","APR","Vinaya AC 752822601 ",0,0,0,0,0,5200,0,0,100,0,0,1400,0,6700,714,0,0
26,"DayCare","",1,"NETBANKING","04/05/15","MAY"," Mail sent Manually Apr fees Rs.7,200 pending Vinaya AC 267871051A1   ",0,0,0,0,1200,3000,0,7200,250,250,0,2500,0,14400,715,0,0
217,"NURSERY","0",1,"CHEQUE","03/05/15","","chq 874062",1000,3000,0,0,0,0,0,0,0,0,0,0,0,6200,716,2200,0
41,"DayCare","",1,"CASH","10/04/15","APR"," ",0,0,0,0,0,2400,0,0,250,0,0,0,0,2650,717,0,0
207,"DayCare","",1,"NETBANKING","15/03/15","APR","KM AC 753159979 ",0,0,0,0,600,1800,0,0,0,0,0,900,0,3300,718,0,0
218,"NURSERY","0",1,"NETBANKING","16/04/15",""," KM AC 154955355A1 ",1000,3000,0,0,0,0,0,0,0,0,0,0,0,6200,719,2200,0
37,"DayCare","",1,"NETBANKING","16/04/15","APR"," Deducted Rs.400 and total fees is Rs.10,350 including school KM - 154955355A1 16/04/15 amount of Rs.10,300/-",0,0,0,0,400,3900,0,0,0,250,0,0,0,4550,720,0,0
216,"DayCare","",1,"NETBANKING","23/04/15","APR","KM AC 196405013A1   ",0,0,0,0,600,2400,0,0,0,250,250,0,0,3500,721,0,1
219,"NURSERY","0",1,"CHEQUE","31/01/15",""," Chq-358252 from Pawan Agrawal dated 31/01/15",1000,3000,0,5000,0,0,0,0,0,0,0,0,0,11200,722,2200,0
219,"NURSERY","1",1,"NETBANKING","15/06/15","","KM AC 516616012697    ",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,723,0,0
220,"NURSERY","0",1,"NETBANKING","29/05/15","","   Rs.200/- adjustment from DC March 2014. Mail sent on 15/04. KM AC 514909743645 ",1000,3000,200,2500,0,0,0,0,0,0,0,0,0,8900,724,2200,0
221,"NURSERY","0",1,"CHEQUE","12/04/15","","Chq 338923 paid of Rs.6,200/- of which Rs.1.,200 is for day care. Chq 338925 paid of Rs.6,200/- for activity uniform books dated 12/04/15",1000,3000,0,5000,0,0,0,0,0,0,0,0,0,11200,725,2200,0
222,"NURSERY","0",1,"CASH","",""," Cash Paid for School  Admission. Cash paid Rs.6,200/- on 08/04",1000,3000,0,5000,0,0,0,0,0,0,0,0,0,11200,726,2200,0
209,"NURSERY","0",1,"","",""," Prathayusha Teja Inuganti chq- 000006 amount of Rs.7000/- dated  07/02/15Netbanking  08/04/15 ref-105796671A1 to KM AC amount Rs.9,100 (Including Summer Camp April)",1000,3000,0,5000,0,0,0,0,0,0,0,0,0,11200,727,2200,0
223,"NURSERY","0",0,"","",""," ",1000,3000,0,2500,0,0,0,0,0,0,0,0,0,8700,728,2200,0
224,"NURSERY","0",0,"","","","  ",1000,3000,11000,2500,0,0,0,0,0,0,0,0,0,19700,729,2200,0
225,"NURSERY","0",1,"NETBANKING","06/04/15","","Net Banking AXIR150966075787 on 06/04/15 to KM Account",1000,3000,0,5000,0,0,0,0,0,0,0,0,0,11200,730,2200,0
250,"NURSERY","0",1,"","",""," Paid Cash Rs.15,950 dated 09/04/2015.",1000,3000,0,0,0,0,0,0,0,0,0,0,0,4950,731,950,0
45,"DayCare","",1,"NETBANKING","15/04/15","APR","Vinaya AC 753144627 Ad hoc fees Rs.600/-",0,0,0,0,0,0,0,0,0,0,0,600,0,600,732,0,0
218,"NURSERY","1",1,"NETBANKING","05/07/15","","KM AC 695845618A1  ",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,733,0,0
209,"NURSERY","1",1,"NETBANKING","12/06/15","","KM AC 540920902A1",0,0,11000,0,1200,0,0,0,0,0,0,0,0,12200,734,0,0
222,"NURSERY","1",1,"CASH","08/07/15","","   ",0,0,11000,0,1800,0,0,0,0,0,0,0,0,12800,735,0,0
259,"LKG","0",1,"NETBANKING","16/04/15",""," KM AC 153910206A1",1200,3000,0,0,0,0,0,0,0,0,0,0,0,6400,736,2200,0
259,"LKG","1",1,"NETBANKING","06/06/15","","KM AC 498798392A1 ",0,0,11000,0,1800,0,0,0,0,0,0,0,0,12800,737,0,0
250,"NURSERY","1",1,"","","","  Paid Cash Rs.15,950 dated 09/04/2015.",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,738,0,0
221,"NURSERY","1",1,"NETBANKING","13/06/15",""," KM AC 548904126A1  ",0,0,11000,0,0,0,0,0,0,0,0,0,0,11000,739,0,0
226,"NURSERY","0",1,"NETBANKING","22/04/15","","Grand Total: Rs.3,500/-   Rs.3,500/-   Rs.6,200/- = Rs.13,200/- Vinaya AC ref: 756252184 ",1000,3000,0,0,0,0,0,0,0,0,0,0,0,6200,740,2200,0
227,"NURSERY","0",1,"CHEQUE","08/06/15","","Chq-002037 amount of Rs.15,000",1000,3000,0,0,0,0,0,0,0,0,0,0,0,4950,741,950,0
262,"NURSERY","0",1,"CASH","16/05/15","","One pair of uniform given",1000,3000,0,0,0,0,0,0,0,0,0,0,0,5150,742,1150,0
228,"NURSERY","0",1,"NETBANKING","17/05/15","","  Opted only for ID CARD. KM AC 513713573101",1000,3000,0,0,0,0,0,0,0,0,0,0,0,4200,743,200,0
263,"NURSERY","0",1,"NETBANKING","20/04/15","","KM AC ref- 511011986155  ",1000,3000,0,0,0,0,0,0,0,0,0,0,0,6200,744,2200,0
229,"NURSERY","0",0,"","",""," ",1000,3000,11000,0,1800,0,0,0,0,0,0,0,0,19000,745,2200,0
230,"NURSERY","0",0,"","","","",1000,3000,0,0,0,0,0,0,0,0,0,0,0,6200,746,2200,0
232,"NURSERY","0",1,"NETBANKING","06/06/15","","Vinaya AC 500223673A1 ",1000,3000,0,0,0,0,0,0,0,0,0,0,0,6200,747,2200,0
233,"NURSERY","0",1,"NETBANKING","21/04/15","","Vinaya AC ref 186011350A1 ",1000,3000,0,0,0,0,0,0,0,0,0,0,0,6200,748,2200,0
234,"NURSERY","0",1,"CASH","06/06/16","","Bag not opted",1000,3000,0,0,0,0,0,0,0,0,0,0,0,5700,749,1700,0
235,"NURSERY","0",1,"CASH","31/03/15",""," ",1000,3000,0,0,0,0,0,0,0,0,0,0,0,6200,750,2200,0
236,"NURSERY","0",1,"NETBANKING","05/05/15","","KM AC ref IBR5023430  ",1000,3000,0,0,0,0,0,0,0,0,0,0,0,6200,751,2200,0
238,"NURSERY","0",1,"CHEQUE","05/06/15","","CHQ-764307 KM AC  ",1000,3000,0,0,0,0,0,0,0,0,0,0,0,4950,752,950,0
239,"NURSERY","0",1,"NETBANKING","02/07/14","","Vinaya AC amount Rs.10,000/- ref 670437076A1  ",1000,3000,0,0,1800,0,0,0,0,0,0,0,0,6000,753,200,0
240,"NURSERY","0",1,"NETBANKING","11/06/15","","KM AC NB20501506118085   ",1000,3000,0,0,1800,0,0,0,0,0,0,0,0,6750,754,950,0
241,"NURSERY","0",1,"CASH","03/06/15","","Cash Paid of Rs.17,200/- ",1000,3000,0,0,0,0,0,0,0,0,0,0,0,6200,755,2200,0
237,"NURSERY","0",1,"CHEQUE","04/05/15 ",""," Chq-000046 amt Rs.11,700  ",1000,3000,0,2500,0,0,0,0,0,0,0,0,0,8700,756,2200,0
242,"NURSERY","1",1,"NETBANKING","15/06/15","","Discounted Rs.3,000/- KM AC 516614185593",1000,3000,11000,-3000,0,0,0,0,0,0,0,0,0,12950,757,950,0
243,"NURSERY","0",1,"NETBANKING","11/06/15","","KM AC 516218137291    ",1000,3000,0,0,0,0,0,0,0,0,0,0,0,6200,758,2200,0
244,"NURSERY","0",1,"CASH","04/04/15",""," ",1000,3000,0,0,0,0,0,0,0,0,0,0,0,6200,759,2200,0
245,"NURSERY","0",1,"CASH","21/04/15",""," ",1000,3000,0,0,0,0,0,0,0,0,0,0,0,6200,760,2200,0
246,"NURSERY","0",1,"CASH","16/05/15",""," ",1000,3000,0,0,0,0,0,0,0,0,0,0,0,6200,761,2200,0
248,"NURSERY","0",1,"NETBANKING","08/05/15","","KM AC 307235394A1 ",1000,3000,0,0,0,0,0,0,0,0,0,0,0,6200,762,2200,0
249,"NURSERY","0",1,"CASH","24/04/15",""," ",1000,3000,0,0,0,0,0,0,0,0,0,0,0,4950,763,950,0
252,"NURSERY","0",1,"CASH","07/07/15","","   ",1000,3000,0,0,0,0,0,0,0,0,0,0,0,4950,764,950,0
253,"NURSERY","0",0,"","","","",1000,3000,0,0,0,0,0,0,0,0,0,0,0,6200,765,2200,0
254,"NURSERY","0",1,"CHEQUE","04/06/15","","CHq- 758399 KM amount Rs.17,200/-  ",1000,3000,0,0,0,0,0,0,0,0,0,0,0,6200,766,2200,0
255,"NURSERY","0",1,"NETBANKING","11/06/15","","KM AC 538411208A1     ",1000,3000,0,0,1800,0,0,0,0,0,0,0,0,6550,767,750,0
264,"NURSERY","0",1,"NETBANKING","04/05/15 ","","KM AC ref 512320280262 ",1000,3000,0,5000,0,0,0,0,0,0,0,0,0,11200,768,2200,0
